index,province_zh,province_en,city_zh,city_short_zh,admin_type_zh,division_code,city_en,wiki_title_zh,wiki_title_en,lat,lon,slug,catalog_id,source_station_wmo,source_station_file,source_station_name,source_station_lat,source_station_lon,station_match_quality
105,安徽省,Anhui,阜阳市,阜阳,地级市,341200,Fuyang,阜阳市,Fuyang,32.889,115.814,fuyang,prefecture-fuyang,582030,CHN_AH_Fuyang.AP.582030_TMYx.2011-2025.zip,阜阳,32.8776,115.7363,direct
106,安徽省,Anhui,宿州市,宿州,地级市,341300,Suzhou,宿州市,"Suzhou, Anhui",33.6464,116.9639,suzhou-anhui,prefecture-suzhou-anhui,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,合肥,31.9555,117.0574,province_capital_fallback
107,安徽省,Anhui,六安市,六安,地级市,341500,Lu'an,六安市,Lu'an,31.7344,116.5214,luan,prefecture-luan,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,合肥,31.9555,117.0574,province_capital_fallback
108,安徽省,Anhui,亳州市,亳州,地级市,341600,Bozhou,亳州市,Bozhou,33.845,115.778,bozhou,prefecture-bozhou,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,合肥,31.9555,117.0574,province_capital_fallback
109,安徽省,Anhui,池州市,池州,地级市,341700,Chizhou,池州市,Chizhou,30.676533,117.494118,chizhou,prefecture-chizhou,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,合肥,31.9555,117.0574,province_capital_fallback
110,安徽省,Anhui,宣城市,宣城,地级市,341800,Xuancheng,宣城市,Xuancheng,30.94,118.758,xuancheng,prefecture-xuancheng,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,合肥,31.9555,117.0574,province_capital_fallback
111,福建省,Fujian,福州市,福州,地级市,350100,Fuzhou,福州市,Fuzhou,26.15,119.28333333,fuzhou-fujian,prefecture-fuzhou-fujian,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,福州,26.0776,119.289,direct
112,福建省,Fujian,厦门市,厦门,地级市,350200,Xiamen,厦门市,Xiamen,,,xiamen,prefecture-xiamen,591340,CHN_FJ_Xiamen.591340_TMYx.2011-2025.zip,厦门,24.486,118.0798,direct
113,福建省,Fujian,莆田市,莆田,地级市,350300,Putian,莆田市,Putian,25.453,119.008,putian,prefecture-putian,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,福州,26.0776,119.289,city_alias_fallback
114,福建省,Fujian,三明市,三明,地级市,350400,Sanming,三明市,Sanming,26.263,117.639,sanming,prefecture-sanming,588200,CHN_FJ_Sanming.588200_TMYx.zip,Sanming,26.183,117.617,direct
115,福建省,Fujian,泉州市,泉州,地级市,350500,Quanzhou,泉州市,Quanzhou,24.8741,118.6757,quanzhou,prefecture-quanzhou,583212,CHN_FJ_Jinjiang.AP.583212_TMYx.2011-2025.zip,Jinjiang,24.796,118.59,city_alias_fallback
116,福建省,Fujian,漳州市,漳州,地级市,350600,Zhangzhou,漳州市,Zhangzhou,24.513,117.6464,zhangzhou,prefecture-zhangzhou,591260,CHN_FJ_Zhangzhou.591260_TMYx.zip,杭州,24.633,117.65,direct
117,福建省,Fujian,南平市,南平,地级市,350700,Nanping,南平市,Nanping,26.6415,118.1779,nanping,prefecture-nanping,588340,CHN_FJ_Nanping.588340_TMYx.2011-2025.zip,Nanping,26.6484,118.1726,direct
118,福建省,Fujian,龙岩市,龙岩,地级市,350800,Longyan,龙岩市,Longyan,25.0757,117.0174,longyan,prefecture-longyan,589270,CHN_FJ_Longyan.589270_TMYx.zip,Longyan,25.1,117.017,direct
119,福建省,Fujian,宁德市,宁德,地级市,350900,Ningde,宁德市,Ningde,26.6657,119.5481,ningde,prefecture-ningde,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,福州,26.0776,119.289,city_alias_fallback
120,江西省,Jiangxi,南昌市,南昌,地级市,360100,Nanchang,南昌市,Nanchang,,,nanchang,prefecture-nanchang,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,direct
121,江西省,Jiangxi,景德镇市,景德镇,地级市,360200,Jingdezhen,景德镇市,Jingdezhen,29.269,117.178,jingdezhen,prefecture-jingdezhen,585270,CHN_JX_Jingdezhen.585270_TMYx.2011-2025.zip,Jingdezhen,29.3358,117.1786,direct
122,江西省,Jiangxi,萍乡市,萍乡,地级市,360300,Pingxiang,萍乡市,Pingxiang,27.623,113.8545,pingxiang,prefecture-pingxiang,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,province_capital_fallback
123,江西省,Jiangxi,九江市,九江,地级市,360400,Jiujiang,九江市,Jiujiang,29.7054,116.0026,jiujiang,prefecture-jiujiang,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,province_capital_fallback
124,江西省,Jiangxi,新余市,新余,地级市,360500,Xinyu,新余市,Xinyu,27.8176,114.917,xinyu,prefecture-xinyu,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,province_capital_fallback
125,江西省,Jiangxi,鹰潭市,鹰潭,地级市,360600,Yingtan,鹰潭市,Yingtan,28.2597,117.0686,yingtan,prefecture-yingtan,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,province_capital_fallback
126,江西省,Jiangxi,赣州市,赣州,地级市,360700,Ganzhou,赣州市,Ganzhou,25.8306,114.9328,ganzhou,prefecture-ganzhou,579930,CHN_JX_Ganzhou.579930_TMYx.2011-2025.zip,Ganzhou,25.8705,115.0142,direct
127,江西省,Jiangxi,吉安市,吉安,地级市,360800,Ji'an,吉安市,Ji'an,27.0875,114.9645,jian,prefecture-jian,577990,CHN_JX_Ji-an.577990_TMYx.2011-2025.zip,Ji,27.0434,114.9138,direct
128,江西省,Jiangxi,宜春市,宜春,地级市,360900,Yichun,宜春市,"Yichun, Jiangxi",27.8158,114.4166,yichun-jiangxi,prefecture-yichun-jiangxi,577930,CHN_JX_Yichun.577930_TMYx.2011-2025.zip,Yichun,27.7912,114.3693,direct
129,江西省,Jiangxi,抚州市,抚州,地级市,361000,Fuzhou,抚州市,"Fuzhou, Jiangxi",27.9494,116.3582,fuzhou-jiangxi,prefecture-fuzhou-jiangxi,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,南昌,28.5901,115.9014,province_capital_fallback
130,江西省,Jiangxi,上饶市,上饶,地级市,361100,Shangrao,上饶市,Shangrao,28.455,117.943,shangrao,prefecture-shangrao,586260,CHN_JX_Shangrao.586260_TMYx.zip,Shangrao,28.483,117.983,direct
131,山东省,Shandong,济南市,济南,地级市,370100,Jinan,济南市,Jinan,36.63333333,117.01666667,jinan,prefecture-jinan,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,direct
132,山东省,Shandong,青岛市,青岛,地级市,370200,Qingdao,青岛市,Qingdao,36.08333333,120.33333333,qingdao,prefecture-qingdao,548570,CHN_SD_Qingdao.Intl.AP.548570_TMYx.2011-2025.zip,青岛,36.266,120.374,direct
133,山东省,Shandong,淄博市,淄博,地级市,370300,Zibo,淄博市,Zibo,36.8133,118.0551,zibo,prefecture-zibo,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
134,山东省,Shandong,枣庄市,枣庄,地级市,370400,Zaozhuang,枣庄市,Zaozhuang,34.8103,117.3235,zaozhuang,prefecture-zaozhuang,549380,CHN_SD_Linyi.549380_TMYx.zip,Linyi,35.05,118.35,city_alias_fallback
135,山东省,Shandong,东营市,东营,地级市,370500,Dongying,东营市,Dongying,37.4334,118.6744,dongying,prefecture-dongying,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
136,山东省,Shandong,烟台市,烟台,地级市,370600,Yantai,烟台市,Yantai,37.4644,121.4478,yantai,prefecture-yantai,547630,CHN_SD_Yantai.547630_TMYx.zip,烟台,37.5423,121.4004,direct
137,山东省,Shandong,潍坊市,潍坊,地级市,370700,Weifang,潍坊市,Weifang,36.7065,119.1622,weifang,prefecture-weifang,548430,CHN_SD_Weifang.548430_CSWD.zip,潍坊,36.7667,119.1833,direct
138,山东省,Shandong,济宁市,济宁,地级市,370800,Jining,济宁市,Jining,35.415,116.587,jining,prefecture-jining,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
139,山东省,Shandong,泰安市,泰安,地级市,370900,Tai'an,泰安市,Tai'an,36.2,117.088,taian,prefecture-taian,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
140,山东省,Shandong,威海市,威海,地级市,371000,Weihai,威海市,Weihai,37.5125,122.1152,weihai,prefecture-weihai,547740,CHN_SD_Weihai.547740_TMYx.zip,Weihai,37.5152,122.1161,direct
141,山东省,Shandong,日照市,日照,地级市,371100,Rizhao,日照市,Rizhao,35.4154,119.5267,rizhao,prefecture-rizhao,549450,CHN_SD_Rizhao.549450_TMYx.2011-2025.zip,Rizhao,35.4681,119.555,direct
142,山东省,Shandong,临沂市,临沂,地级市,371300,Linyi,临沂市,Linyi,35.104,118.3556,linyi,prefecture-linyi,549380,CHN_SD_Linyi.549380_TMYx.zip,Linyi,35.05,118.35,direct
143,山东省,Shandong,德州市,德州,地级市,371400,Dezhou,德州市,Dezhou,37.4338,116.3572,dezhou,prefecture-dezhou,547140,CHN_SD_Dezhou.547140_TMYx.zip,Dezhou,37.433,116.317,direct
144,山东省,Shandong,聊城市,聊城,地级市,371500,Liaocheng,聊城市,Liaocheng,36.4571,115.9863,liaocheng,prefecture-liaocheng,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
145,山东省,Shandong,滨州市,滨州,地级市,371600,Binzhou,滨州市,Binzhou,37.381,117.971,binzhou,prefecture-binzhou,548230,CHN_SD_Jinan.Tsinan.548230_TMYx.2011-2025.zip,济南,36.6019,117.0081,city_alias_fallback
146,山东省,Shandong,菏泽市,菏泽,地级市,371700,Heze,菏泽市,Heze,35.2328,115.4822,heze,prefecture-heze,549060,CHN_SD_Heze.Caozhou.549060_TMYx.zip,Heze,35.25,115.433,city_alias_fallback
147,河南省,Henan,郑州市,郑州,地级市,410100,Zhengzhou,郑州市,Zhengzhou,34.75,113.63333333,zhengzhou,prefecture-zhengzhou,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,direct
148,河南省,Henan,开封市,开封,地级市,410200,Kaifeng,开封市,Kaifeng,34.7975,114.3079,kaifeng,prefecture-kaifeng,570910,CHN_HA_Kaifeng.570910_TMYx.zip,Kaifeng,34.75,114.417,direct
149,河南省,Henan,洛阳市,洛阳,地级市,410300,Luoyang,洛阳市,Luoyang,34.6195,112.4543,luoyang,prefecture-luoyang,570730,CHN_HA_Luoyang.570730_TMYx.zip,Luoyang,34.667,112.417,direct_quality_override
150,河南省,Henan,平顶山市,平顶山,地级市,410400,Pingdingshan,平顶山市,Pingdingshan,33.7664,113.1916,pingdingshan,prefecture-pingdingshan,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
151,河南省,Henan,安阳市,安阳,地级市,410500,Anyang,安阳市,Anyang,36.0973,114.3922,anyang,prefecture-anyang,538980,CHN_HA_Anyang.538980_TMYx.2011-2025.zip,Anyang,36.0536,114.1392,direct
152,河南省,Henan,鹤壁市,鹤壁,地级市,410600,Hebi,鹤壁市,Hebi,35.7481,114.2964,hebi,prefecture-hebi,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
153,河南省,Henan,新乡市,新乡,地级市,410700,Xinxiang,新乡市,Xinxiang,35.303,113.926,xinxiang,prefecture-xinxiang,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
154,河南省,Henan,焦作市,焦作,地级市,410800,Jiaozuo,焦作市,Jiaozuo,35.2158,113.2421,jiaozuo,prefecture-jiaozuo,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
155,河南省,Henan,濮阳市,濮阳,地级市,410900,Puyang,濮阳市,Puyang,35.762,115.028,puyang,prefecture-puyang,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
156,河南省,Henan,许昌市,许昌,地级市,411000,Xuchang,许昌市,Xuchang,34.036,113.852,xuchang,prefecture-xuchang,570890,CHN_HA_Xuchang.570890_TMYx.zip,Xuchang,34.0,113.967,direct
157,河南省,Henan,漯河市,漯河,地级市,411100,Luohe,漯河市,Luohe,33.58,114.016,luohe,prefecture-luohe,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
158,河南省,Henan,三门峡市,三门峡,地级市,411200,Sanmenxia,三门峡市,Sanmenxia,34.773,111.2,sanmenxia,prefecture-sanmenxia,570730,CHN_HA_Luoyang.570730_TMYx.zip,Luoyang,34.667,112.417,city_alias_fallback
159,河南省,Henan,南阳市,南阳,地级市,411300,Nanyang,南阳市,"Nanyang, Henan",32.9897,112.5282,nanyang,prefecture-nanyang,571780,CHN_HA_Nanyang.571780_TMYx.2011-2025.zip,Nanyang,33.1008,112.4869,direct
160,河南省,Henan,商丘市,商丘,地级市,411400,Shangqiu,商丘市,Shangqiu,34.4146,115.6558,shangqiu,prefecture-shangqiu,580050,CHN_HA_Shangqiu.580050_TMYx.zip,Shangqiu,34.4,115.633,direct
161,河南省,Henan,信阳市,信阳,地级市,411500,Xinyang,信阳市,Xinyang,32.1472,114.0903,xinyang,prefecture-xinyang,572970,CHN_HA_Xinyang.572970_TMYx.2011-2025.zip,Xinyang,32.1372,114.0433,direct
162,河南省,Henan,周口市,周口,地级市,411600,Zhoukou,周口市,Zhoukou,33.6263,114.6968,zhoukou,prefecture-zhoukou,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Xinzheng,34.7064,113.6628,city_alias_fallback
163,河南省,Henan,驻马店市,驻马店,地级市,411700,Zhumadian,驻马店市,Zhumadian,33.0108,114.0216,zhumadian,prefecture-zhumadian,572900,CHN_HA_Zhumadian.572900_TMYx.2011-2025.zip,Zhumadian,32.9403,113.9144,direct
164,湖北省,Hubei,武汉市,武汉,地级市,420100,Wuhan,武汉市,Wuhan,30.58333333,114.31666667,wuhan,prefecture-wuhan,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,direct
165,湖北省,Hubei,黄石市,黄石,地级市,420200,Huangshi,黄石市,Huangshi,30.2,115.039,huangshi,prefecture-huangshi,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
166,湖北省,Hubei,十堰市,十堰,地级市,420300,Shiyan,十堰市,Shiyan,32.6295,110.7983,shiyan,prefecture-shiyan,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
167,湖北省,Hubei,宜昌市,宜昌,地级市,420500,Yichang,宜昌市,Yichang,30.70444444,111.28861111,yichang,prefecture-yichang,574610,CHN_HB_Yichang.574610_TMYx.2011-2025.zip,Yichang,30.7337,111.3596,direct
168,湖北省,Hubei,襄阳市,襄阳,地级市,420600,Xiangyang,襄阳市,Xiangyang,32.009,112.123,xiangyang,prefecture-xiangyang,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
169,湖北省,Hubei,鄂州市,鄂州,地级市,420700,Ezhou,鄂州市,Ezhou,,,ezhou,prefecture-ezhou,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
170,湖北省,Hubei,荆门市,荆门,地级市,420800,Jingmen,荆门市,Jingmen,31.0354,112.1995,jingmen,prefecture-jingmen,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,province_capital_fallback
171,湖北省,Hubei,孝感市,孝感,地级市,420900,Xiaogan,孝感市,Xiaogan,30.9176,113.9571,xiaogan,prefecture-xiaogan,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
172,湖北省,Hubei,荆州市,荆州,地级市,421000,Jingzhou,荆州市,Jingzhou,30.335,112.24,jingzhou,prefecture-jingzhou,574760,CHN_HB_Jingzhou-Jiangling.574760_TMYx.2011-2025.zip,Jingzhou,30.35,112.15,direct
173,湖北省,Hubei,黄冈市,黄冈,地级市,421100,Huanggang,黄冈市,Huanggang,30.4537,114.8722,huanggang,prefecture-huanggang,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
174,湖北省,Hubei,咸宁市,咸宁,地级市,421200,Xianning,咸宁市,Xianning,,,xianning,prefecture-xianning,574940,CHN_HB_Tianhe-Wuhan.574940_TMYx.2011-2025.zip,武汉,30.5977,114.0506,city_alias_fallback
175,湖北省,Hubei,随州市,随州,地级市,421300,Suizhou,随州市,Suizhou,31.6901,113.3825,suizhou,prefecture-suizhou,573850,CHN_HB_Suizhou.573850_TMYx.zip,Suizhou,31.717,113.367,direct
176,湖北省,Hubei,恩施土家族苗族自治州,恩施土家族苗族,自治州,422800,Enshi Tujia and Miao Autonomous Prefecture,恩施土家族苗族自治州,Enshi Tujia and Miao Autonomous Prefecture,30.272,109.488,enshi-tujia-and-miao-autonomous-prefecture,prefecture-enshi-tujia-and-miao-autonomous-prefecture,574470,CHN_HB_Enshi.574470_TMYx.2011-2025.zip,Enshi,30.2861,109.4711,direct
177,湖南省,Hunan,长沙市,长沙,地级市,430100,Changsha,长沙市,Changsha,,,changsha,prefecture-changsha,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,direct
178,湖南省,Hunan,株洲市,株洲,地级市,430200,Zhuzhou,株洲市,Zhuzhou,27.828,113.134,zhuzhou,prefecture-zhuzhou,577800,CHN_HN_Zhuzhou.577800_CSWD.zip,Zhuzhou,27.86667,113.1667,direct
179,湖南省,Hunan,湘潭市,湘潭,地级市,430300,Xiangtan,湘潭市,Xiangtan,27.83,112.944,xiangtan,prefecture-xiangtan,577730,CHN_HN_Xiangtan.577730_TMYx.zip,西安,27.883,112.917,direct
180,湖南省,Hunan,衡阳市,衡阳,地级市,430400,Hengyang,衡阳市,Hengyang,26.893,112.572,hengyang,prefecture-hengyang,578720,CHN_HN_Hengyang.578720_TMYx.zip,Hengyang,26.933,112.583,direct
181,湖南省,Hunan,邵阳市,邵阳,地级市,430500,Shaoyang,邵阳市,Shaoyang,27.239,111.4675,shaoyang,prefecture-shaoyang,577660,CHN_HN_Shaoyang.577660_TMYx.2011-2025.zip,Shaoyang,27.185,111.4535,direct
182,湖南省,Hunan,岳阳市,岳阳,地级市,430600,Yueyang,岳阳市,Yueyang,29.3567,113.1289,yueyang,prefecture-yueyang,575840,CHN_HN_Yueyang.575840_TMYx.2011-2025.zip,Yueyang,29.3807,113.0879,direct
183,湖南省,Hunan,常德市,常德,地级市,430700,Changde,常德市,Changde,29.0317,111.6987,changde,prefecture-changde,576620,CHN_HN_Changde.576620_TMYx.2011-2025.zip,Changde,29.1168,111.677,direct
184,湖南省,Hunan,张家界市,张家界,地级市,430800,Zhangjiajie,张家界市,Zhangjiajie,29.117,110.479,zhangjiajie,prefecture-zhangjiajie,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,city_alias_fallback
185,湖南省,Hunan,益阳市,益阳,地级市,430900,Yiyang,益阳市,Yiyang,28.554,112.355,yiyang,prefecture-yiyang,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,city_alias_fallback
186,湖南省,Hunan,郴州市,郴州,地级市,431000,Chenzhou,郴州市,Chenzhou,25.77,113.0161,chenzhou,prefecture-chenzhou,579720,CHN_HN_Chenzhou.579720_TMYx.2011-2025.zip,Chenzhou,25.7355,112.9773,direct
187,湖南省,Hunan,永州市,永州,地级市,431100,Yongzhou,永州市,Yongzhou,26.42,111.613,yongzhou,prefecture-yongzhou,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,city_alias_fallback
188,湖南省,Hunan,怀化市,怀化,地级市,431200,Huaihua,怀化市,Huaihua,27.5695,110.0017,huaihua,prefecture-huaihua,577490,CHN_HN_Huaihua.577490_TMYx.zip,Huaihua,27.5667,110.0,direct
189,湖南省,Hunan,娄底市,娄底,地级市,431300,Loudi,娄底市,Loudi,27.7,111.993,loudi,prefecture-loudi,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,city_alias_fallback
190,湖南省,Hunan,湘西土家族苗族自治州,湘西土家族苗族,自治州,433100,Xiangxi Tujia and Miao Autonomous Prefecture,湘西土家族苗族自治州,Xiangxi Tujia and Miao Autonomous Prefecture,28.312,109.739,xiangxi-tujia-and-miao-autonomous-prefecture,prefecture-xiangxi-tujia-and-miao-autonomous-prefecture,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,长沙,28.1095,112.788,province_capital_fallback
191,广东省,Guangdong,广州市,广州,地级市,440100,Guangzhou,广州市,Guangzhou,23.11666667,113.25,guangzhou,prefecture-guangzhou,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,direct
192,广东省,Guangdong,韶关市,韶关,地级市,440200,Shaoguan,韶关市,Shaoguan,24.8108,113.5966,shaoguan,prefecture-shaoguan,590820,CHN_GD_Shaoguan.590820_TMYx.2011-2025.zip,Shaoguan,24.6703,113.6082,direct
193,广东省,Guangdong,深圳市,深圳,地级市,440300,Shenzhen,深圳市,Shenzhen,22.62,114.07,shenzhen,prefecture-shenzhen,594930,CHN_GD_Shenzhen.594930_TMYx.2011-2025.zip,深圳,22.5417,114.0033,direct
194,广东省,Guangdong,珠海市,珠海,地级市,440400,Zhuhai,珠海市,Zhuhai,22.2711,113.577,zhuhai,prefecture-zhuhai,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
195,广东省,Guangdong,汕头市,汕头,地级市,440500,Shantou,汕头市,Shantou,23.354,116.6821,shantou,prefecture-shantou,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,direct
196,广东省,Guangdong,佛山市,佛山,地级市,440600,Foshan,佛山市,Foshan,23.022,113.1207,foshan,prefecture-foshan,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
197,广东省,Guangdong,江门市,江门,地级市,440700,Jiangmen,江门市,Jiangmen,22.59777778,113.09083333,jiangmen,prefecture-jiangmen,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
198,广东省,Guangdong,湛江市,湛江,地级市,440800,Zhanjiang,湛江市,Zhanjiang,21.2719,110.3604,zhanjiang,prefecture-zhanjiang,596580,CHN_GD_Zhanjiang.596580_TMYx.2011-2025.zip,Zhanjiang,21.1548,110.3034,direct
199,广东省,Guangdong,茂名市,茂名,地级市,440900,Maoming,茂名市,Maoming,21.6627,110.9259,maoming,prefecture-maoming,596580,CHN_GD_Zhanjiang.596580_TMYx.2011-2025.zip,Zhanjiang,21.1548,110.3034,city_alias_fallback
200,广东省,Guangdong,肇庆市,肇庆,地级市,441200,Zhaoqing,肇庆市,Zhaoqing,23.047,112.465,zhaoqing,prefecture-zhaoqing,592780,CHN_GD_Zhaoqing-Gaoyao.592780_TMYx.2011-2025.zip,Zhaoqing,22.9904,112.4792,direct
201,广东省,Guangdong,惠州市,惠州,地级市,441300,Huizhou,惠州市,Huizhou,23.112,114.415,huizhou,prefecture-huizhou,594930,CHN_GD_Shenzhen.594930_TMYx.2011-2025.zip,深圳,22.5417,114.0033,city_alias_fallback
202,广东省,Guangdong,梅州市,梅州,地级市,441400,Meizhou,梅州市,Meizhou,24.289,116.122,meizhou,prefecture-meizhou,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
203,广东省,Guangdong,汕尾市,汕尾,地级市,441500,Shanwei,汕尾市,Shanwei,22.786,115.375,shanwei,prefecture-shanwei,595010,CHN_GD_Shanwei.595010_TMYx.2011-2025.zip,Shanwei,22.7917,115.3606,direct
204,广东省,Guangdong,河源市,河源,地级市,441600,Heyuan,河源市,Heyuan,23.7437,114.7007,heyuan,prefecture-heyuan,592930,CHN_GD_Heyuan.592930_TMYx.2011-2025.zip,Heyuan,23.7935,114.7309,direct
205,广东省,Guangdong,阳江市,阳江,地级市,441700,Yangjiang,阳江市,Yangjiang,21.8584,111.9816,yangjiang,prefecture-yangjiang,596630,CHN_GD_Yangjiang.596630_TMYx.2011-2025.zip,Yangjiang,21.8457,111.9779,direct
206,广东省,Guangdong,清远市,清远,地级市,441800,Qingyuan,清远市,Qingyuan,23.682,113.056,qingyuan,prefecture-qingyuan,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
207,广东省,Guangdong,东莞市,东莞,地级市,441900,Dongguan,东莞市,Dongguan,23.021,113.7517,dongguan,prefecture-dongguan,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
208,广东省,Guangdong,中山市,中山,地级市,442000,Zhongshan,中山市,Zhongshan,22.51666667,113.38333333,zhongshan,prefecture-zhongshan,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
209,广东省,Guangdong,潮州市,潮州,地级市,445100,Chaozhou,潮州市,Chaozhou,23.66666667,116.63333333,chaozhou,prefecture-chaozhou,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
210,广东省,Guangdong,揭阳市,揭阳,地级市,445200,Jieyang,揭阳市,Jieyang,23.5487,116.3723,jieyang,prefecture-jieyang,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
211,广东省,Guangdong,云浮市,云浮,地级市,445300,Yunfu,云浮市,Yunfu,22.9155,112.0447,yunfu,prefecture-yunfu,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,广州,23.2099,113.4822,city_alias_fallback
212,广西壮族自治区,Guangxi,南宁市,南宁,地级市,450100,Nanning,南宁市,Nanning,22.8161,108.3664,nanning,prefecture-nanning,594310,CHN_GX_Nanning.594310_TMYx.2011-2025.zip,南宁,22.784,108.5472,direct
213,广西壮族自治区,Guangxi,柳州市,柳州,地级市,450200,Liuzhou,柳州市,Liuzhou,24.3262,109.4284,liuzhou,prefecture-liuzhou,590460,CHN_GX_Liuzhou.590460_TMYx.2011-2025.zip,Liuzhou,24.3628,109.46,direct
214,广西壮族自治区,Guangxi,桂林市,桂林,地级市,450300,Guilin,桂林市,Guilin,25.2344,110.1799,guilin,prefecture-guilin,579570,CHN_GX_Guilin.579570_TMYx.2011-2025.zip,Guilin,25.3226,110.3046,direct
