index,province_zh,province_en,city_zh,city_short_zh,admin_type_zh,division_code,city_en,wiki_title_zh,wiki_title_en,lat,lon,slug,catalog_id,source_station_wmo,source_station_file,source_station_name,source_station_lat,source_station_lon,station_match_quality
104,安徽省,Anhui,滁州市,滁州,地级市,341100,滁州,滁州市,,32.2535,118.3283,city-anhui-6,prefecture-city-anhui-6,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
105,安徽省,Anhui,阜阳市,阜阳,地级市,341200,阜阳,阜阳市,,32.889,115.814,city-anhui-7,prefecture-city-anhui-7,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
106,安徽省,Anhui,宿州市,宿州,地级市,341300,宿州,宿州市,,33.6464,116.9639,city-anhui-8,prefecture-city-anhui-8,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
107,安徽省,Anhui,六安市,六安,地级市,341500,六安,六安市,,31.7344,116.5214,city-anhui-9,prefecture-city-anhui-9,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
108,安徽省,Anhui,亳州市,亳州,地级市,341600,Bozhou,亳州市,Bozhou,33.845,115.778,bozhou,prefecture-bozhou,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
109,安徽省,Anhui,池州市,池州,地级市,341700,池州,池州市,,30.676533,117.494118,city-anhui-10,prefecture-city-anhui-10,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
110,安徽省,Anhui,宣城市,宣城,地级市,341800,宣城,宣城市,,30.94,118.758,city-anhui-11,prefecture-city-anhui-11,583210,CHN_AH_Hefei.583210_TMYx.2011-2025.zip,Hefei,31.9555,117.0574,province_capital_fallback
111,福建省,Fujian,福州市,福州,地级市,350100,Fuzhou,福州市,Fuzhou,26.15,119.28333333,fuzhou,prefecture-fuzhou,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,direct
112,福建省,Fujian,厦门市,厦门,地级市,350200,厦门,厦门市,,,,city-fujian,prefecture-city-fujian,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,province_capital_fallback
113,福建省,Fujian,莆田市,莆田,地级市,350300,莆田,莆田市,,25.453,119.008,city-fujian-2,prefecture-city-fujian-2,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,city_alias_fallback
114,福建省,Fujian,三明市,三明,地级市,350400,三明,三明市,,26.263,117.639,city-fujian-3,prefecture-city-fujian-3,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,city_alias_fallback
115,福建省,Fujian,泉州市,泉州,地级市,350500,泉州,泉州市,,24.8741,118.6757,city-fujian-4,prefecture-city-fujian-4,583212,CHN_FJ_Jinjiang.AP.583212_TMYx.2011-2025.zip,Jinjiang.AP,24.796,118.59,city_alias_fallback
116,福建省,Fujian,漳州市,漳州,地级市,350600,漳州,漳州市,,24.513,117.6464,city-fujian-5,prefecture-city-fujian-5,591340,CHN_FJ_Xiamen.591340_TMYx.2011-2025.zip,Xiamen,24.486,118.0798,city_alias_fallback
117,福建省,Fujian,南平市,南平,地级市,350700,南平,南平市,,26.6415,118.1779,city-fujian-6,prefecture-city-fujian-6,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,city_alias_fallback
118,福建省,Fujian,龙岩市,龙岩,地级市,350800,龙岩,龙岩市,,25.0757,117.0174,city-fujian-7,prefecture-city-fujian-7,591340,CHN_FJ_Xiamen.591340_TMYx.2011-2025.zip,Xiamen,24.486,118.0798,city_alias_fallback
119,福建省,Fujian,宁德市,宁德,地级市,350900,宁德,宁德市,,26.6657,119.5481,city-fujian-8,prefecture-city-fujian-8,588470,CHN_FJ_Fuzhou.588470_TMYx.2011-2025.zip,Fuzhou,26.0776,119.289,city_alias_fallback
120,江西省,Jiangxi,南昌市,南昌,地级市,360100,南昌,南昌市,,,,city-jiangxi,prefecture-city-jiangxi,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
121,江西省,Jiangxi,景德镇市,景德镇,地级市,360200,景德镇,景德镇市,,29.269,117.178,city-jiangxi-2,prefecture-city-jiangxi-2,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
122,江西省,Jiangxi,萍乡市,萍乡,地级市,360300,萍乡,萍乡市,,27.623,113.8545,city-jiangxi-3,prefecture-city-jiangxi-3,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
123,江西省,Jiangxi,九江市,九江,地级市,360400,九江,九江市,,29.7054,116.0026,city-jiangxi-4,prefecture-city-jiangxi-4,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
124,江西省,Jiangxi,新余市,新余,地级市,360500,新余,新余市,,27.8176,114.917,city-jiangxi-5,prefecture-city-jiangxi-5,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
125,江西省,Jiangxi,鹰潭市,鹰潭,地级市,360600,鹰潭,鹰潭市,,28.2597,117.0686,city-jiangxi-6,prefecture-city-jiangxi-6,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
126,江西省,Jiangxi,赣州市,赣州,地级市,360700,赣州,赣州市,,25.8306,114.9328,city-jiangxi-7,prefecture-city-jiangxi-7,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
127,江西省,Jiangxi,吉安市,吉安,地级市,360800,吉安,吉安市,,27.0875,114.9645,city-jiangxi-8,prefecture-city-jiangxi-8,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
128,江西省,Jiangxi,宜春市,宜春,地级市,360900,宜春,宜春市,,27.8158,114.4166,city-jiangxi-9,prefecture-city-jiangxi-9,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
129,江西省,Jiangxi,抚州市,抚州,地级市,361000,抚州,抚州市,,27.9494,116.3582,city-jiangxi-10,prefecture-city-jiangxi-10,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
130,江西省,Jiangxi,上饶市,上饶,地级市,361100,上饶,上饶市,,28.455,117.943,city-jiangxi-11,prefecture-city-jiangxi-11,586060,CHN_JX_Nanchang.586060_TMYx.2011-2025.zip,Nanchang,28.5901,115.9014,province_capital_fallback
131,山东省,Shandong,济南市,济南,地级市,370100,Jinan,济南市,Jinan,36.63333333,117.01666667,jinan,prefecture-jinan,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,direct
132,山东省,Shandong,青岛市,青岛,地级市,370200,Qingdao,青岛市,Qingdao,36.08333333,120.33333333,qingdao,prefecture-qingdao,548570,CHN_SD_Qingdao.Intl.AP.548570_TMYx.2011-2025.zip,Qingdao.Intl.AP,36.266,120.374,direct
133,山东省,Shandong,淄博市,淄博,地级市,370300,淄博,淄博市,,36.8133,118.0551,city-shandong,prefecture-city-shandong,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
134,山东省,Shandong,枣庄市,枣庄,地级市,370400,Zaozhuang,枣庄市,Zaozhuang,34.8103,117.3235,zaozhuang,prefecture-zaozhuang,549380,CHN_SD_Linyi.549380_TMYx.zip,Linyi,35.05,118.35,city_alias_fallback
135,山东省,Shandong,东营市,东营,地级市,370500,Dongying,东营市,Dongying,37.4334,118.6744,dongying,prefecture-dongying,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
136,山东省,Shandong,烟台市,烟台,地级市,370600,Yantai,烟台市,Yantai,37.4644,121.4478,yantai,prefecture-yantai,547630,CHN_SD_Yantai.547630_TMYx.zip,Yantai,37.5423,121.4004,direct
137,山东省,Shandong,潍坊市,潍坊,地级市,370700,Weifang,潍坊市,Weifang,36.7065,119.1622,weifang,prefecture-weifang,548430,CHN_HE_Weifang.548430_TMYx.2011-2025.zip,Weifang,36.7667,119.1833,direct
138,山东省,Shandong,济宁市,济宁,地级市,370800,济宁,济宁市,,35.415,116.587,city-shandong-2,prefecture-city-shandong-2,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
139,山东省,Shandong,泰安市,泰安,地级市,370900,泰安,泰安市,,36.2,117.088,city-shandong-3,prefecture-city-shandong-3,548270,CHN_GD_Tai.An.548270_TMYx.zip,Tai.An,36.183,117.133,city_alias_fallback
140,山东省,Shandong,威海市,威海,地级市,371000,Weihai,威海市,Weihai,37.5125,122.1152,weihai,prefecture-weihai,547740,CHN_SD_Weihai.547740_TMYx.zip,Weihai,37.5152,122.1161,direct
141,山东省,Shandong,日照市,日照,地级市,371100,日照,日照市,,35.4154,119.5267,city-shandong-4,prefecture-city-shandong-4,549380,CHN_SD_Linyi.549380_TMYx.zip,Linyi,35.05,118.35,city_alias_fallback
142,山东省,Shandong,临沂市,临沂,地级市,371300,临沂,临沂市,,35.104,118.3556,city-shandong-5,prefecture-city-shandong-5,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,province_capital_fallback
143,山东省,Shandong,德州市,德州,地级市,371400,德州,德州市,,37.4338,116.3572,city-shandong-6,prefecture-city-shandong-6,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
144,山东省,Shandong,聊城市,聊城,地级市,371500,聊城,聊城市,,36.4571,115.9863,city-shandong-7,prefecture-city-shandong-7,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
145,山东省,Shandong,滨州市,滨州,地级市,371600,滨州,滨州市,,37.381,117.971,city-shandong-8,prefecture-city-shandong-8,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
146,山东省,Shandong,菏泽市,菏泽,地级市,371700,菏泽,菏泽市,,35.2328,115.4822,city-shandong-9,prefecture-city-shandong-9,548230,CHN_SD_Jinan.548230_CSWD.zip,Jinan.Tsinan,36.6019,117.0081,city_alias_fallback
147,河南省,Henan,郑州市,郑州,地级市,410100,Zhengzhou,郑州市,Zhengzhou,34.75,113.63333333,zhengzhou,prefecture-zhengzhou,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,direct
148,河南省,Henan,开封市,开封,地级市,410200,开封,开封市,,34.7975,114.3079,city-henan,prefecture-city-henan,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
149,河南省,Henan,洛阳市,洛阳,地级市,410300,Luoyang,洛阳市,Luoyang,34.6195,112.4543,luoyang,prefecture-luoyang,570730,CHN_HA_Luoyang.570730_TMYx.zip,Luoyang,34.667,112.417,direct
150,河南省,Henan,平顶山市,平顶山,地级市,410400,平顶山,平顶山市,,33.7664,113.1916,city-henan-2,prefecture-city-henan-2,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
151,河南省,Henan,安阳市,安阳,地级市,410500,安阳,安阳市,,36.0973,114.3922,city-henan-3,prefecture-city-henan-3,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
152,河南省,Henan,鹤壁市,鹤壁,地级市,410600,鹤壁,鹤壁市,,35.7481,114.2964,city-henan-4,prefecture-city-henan-4,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
153,河南省,Henan,新乡市,新乡,地级市,410700,新乡,新乡市,,35.303,113.926,city-henan-5,prefecture-city-henan-5,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
154,河南省,Henan,焦作市,焦作,地级市,410800,焦作,焦作市,,35.2158,113.2421,city-henan-6,prefecture-city-henan-6,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
155,河南省,Henan,濮阳市,濮阳,地级市,410900,濮阳,濮阳市,,35.762,115.028,city-henan-7,prefecture-city-henan-7,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
156,河南省,Henan,许昌市,许昌,地级市,411000,许昌,许昌市,,34.036,113.852,city-henan-8,prefecture-city-henan-8,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
157,河南省,Henan,漯河市,漯河,地级市,411100,漯河,漯河市,,33.58,114.016,city-henan-9,prefecture-city-henan-9,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
158,河南省,Henan,三门峡市,三门峡,地级市,411200,三门峡,三门峡市,,34.773,111.2,city-henan-10,prefecture-city-henan-10,570730,CHN_HA_Luoyang.570730_TMYx.zip,Luoyang,34.667,112.417,city_alias_fallback
159,河南省,Henan,南阳市,南阳,地级市,411300,Nanyang,南阳市,"Nanyang, Henan",32.9897,112.5282,nanyang,prefecture-nanyang,571780,CHN_HA_Nanyang.571780_TMYx.2011-2025.zip,Nanyang,33.1008,112.4869,direct
160,河南省,Henan,商丘市,商丘,地级市,411400,商丘,商丘市,,34.4146,115.6558,city-henan-11,prefecture-city-henan-11,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
161,河南省,Henan,信阳市,信阳,地级市,411500,信阳,信阳市,,32.1472,114.0903,city-henan-12,prefecture-city-henan-12,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
162,河南省,Henan,周口市,周口,地级市,411600,周口,周口市,,33.6263,114.6968,city-henan-13,prefecture-city-henan-13,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
163,河南省,Henan,驻马店市,驻马店,地级市,411700,驻马店,驻马店市,,33.0108,114.0216,city-henan-14,prefecture-city-henan-14,570830,CHN_HA_Zhengzhou.570830_CSWD.zip,Zhengzhou,34.71667,113.65,city_alias_fallback
164,湖北省,Hubei,武汉市,武汉,地级市,420100,Wuhan,武汉市,Wuhan,30.58333333,114.31666667,wuhan,prefecture-wuhan,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,direct
165,湖北省,Hubei,黄石市,黄石,地级市,420200,黄石,黄石市,,30.2,115.039,city-hubei,prefecture-city-hubei,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
166,湖北省,Hubei,十堰市,十堰,地级市,420300,十堰,十堰市,,32.6295,110.7983,city-hubei-2,prefecture-city-hubei-2,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
167,湖北省,Hubei,宜昌市,宜昌,地级市,420500,宜昌,宜昌市,,30.70444444,111.28861111,city-hubei-3,prefecture-city-hubei-3,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,province_capital_fallback
168,湖北省,Hubei,襄阳市,襄阳,地级市,420600,襄阳,襄阳市,,32.009,112.123,city-hubei-4,prefecture-city-hubei-4,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
169,湖北省,Hubei,鄂州市,鄂州,地级市,420700,鄂州,鄂州市,,,,city-hubei-5,prefecture-city-hubei-5,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
170,湖北省,Hubei,荆门市,荆门,地级市,420800,荆门,荆门市,,31.0354,112.1995,city-hubei-6,prefecture-city-hubei-6,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,province_capital_fallback
171,湖北省,Hubei,孝感市,孝感,地级市,420900,孝感,孝感市,,30.9176,113.9571,city-hubei-7,prefecture-city-hubei-7,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
172,湖北省,Hubei,荆州市,荆州,地级市,421000,Jingzhou,荆州市,Jingzhou,30.335,112.24,jingzhou,prefecture-jingzhou,574760,CHN_HB_Jingzhou-Jiangling.574760_TMYx.2011-2025.zip,Jingzhou-Jiangling,30.35,112.15,direct
173,湖北省,Hubei,黄冈市,黄冈,地级市,421100,黄冈,黄冈市,,30.4537,114.8722,city-hubei-8,prefecture-city-hubei-8,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
174,湖北省,Hubei,咸宁市,咸宁,地级市,421200,咸宁,咸宁市,,,,city-hubei-9,prefecture-city-hubei-9,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
175,湖北省,Hubei,随州市,随州,地级市,421300,随州,随州市,,31.6901,113.3825,city-hubei-10,prefecture-city-hubei-10,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,city_alias_fallback
176,湖北省,Hubei,恩施土家族苗族自治州,恩施土家族苗族,自治州,422800,恩施土家族苗族,恩施土家族苗族自治州,,30.272,109.488,city-hubei-11,prefecture-city-hubei-11,574940,CHN_HB_Wuhan.574940_CSWD.zip,Tianhe-Wuhan,30.5977,114.0506,province_capital_fallback
177,湖南省,Hunan,长沙市,长沙,地级市,430100,Changsha,长沙市,Changsha,,,changsha,prefecture-changsha,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,direct
178,湖南省,Hunan,株洲市,株洲,地级市,430200,株洲,株洲市,,27.828,113.134,city-hunan,prefecture-city-hunan,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,province_capital_fallback
179,湖南省,Hunan,湘潭市,湘潭,地级市,430300,湘潭,湘潭市,,27.83,112.944,city-hunan-2,prefecture-city-hunan-2,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
180,湖南省,Hunan,衡阳市,衡阳,地级市,430400,衡阳,衡阳市,,26.893,112.572,city-hunan-3,prefecture-city-hunan-3,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
181,湖南省,Hunan,邵阳市,邵阳,地级市,430500,邵阳,邵阳市,,27.239,111.4675,city-hunan-4,prefecture-city-hunan-4,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
182,湖南省,Hunan,岳阳市,岳阳,地级市,430600,Yueyang,岳阳市,Yueyang,29.3567,113.1289,yueyang,prefecture-yueyang,575840,CHN_HN_Yueyang.575840_TMYx.2011-2025.zip,Yueyang,29.3807,113.0879,direct
183,湖南省,Hunan,常德市,常德,地级市,430700,Changde,常德市,Changde,29.0317,111.6987,changde,prefecture-changde,576620,CHN_HN_Changde.576620_TMYx.2011-2025.zip,Changde,29.1168,111.677,direct
184,湖南省,Hunan,张家界市,张家界,地级市,430800,张家界,张家界市,,29.117,110.479,city-hunan-5,prefecture-city-hunan-5,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
185,湖南省,Hunan,益阳市,益阳,地级市,430900,Yiyang,益阳市,Yiyang,28.554,112.355,yiyang,prefecture-yiyang,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
186,湖南省,Hunan,郴州市,郴州,地级市,431000,郴州,郴州市,,25.77,113.0161,city-hunan-6,prefecture-city-hunan-6,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
187,湖南省,Hunan,永州市,永州,地级市,431100,永州,永州市,,26.42,111.613,city-hunan-7,prefecture-city-hunan-7,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
188,湖南省,Hunan,怀化市,怀化,地级市,431200,怀化,怀化市,,27.5695,110.0017,city-hunan-8,prefecture-city-hunan-8,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
189,湖南省,Hunan,娄底市,娄底,地级市,431300,娄底,娄底市,,27.7,111.993,city-hunan-9,prefecture-city-hunan-9,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,city_alias_fallback
190,湖南省,Hunan,湘西土家族苗族自治州,湘西土家族苗族,自治州,433100,Xiangxi Tujia and Miao Autonomous Prefecture,湘西土家族苗族自治州,Xiangxi Tujia and Miao Autonomous Prefecture,28.312,109.739,xiangxi-tujia-and-miao-autonomous-prefecture,prefecture-xiangxi-tujia-and-miao-autonomous-prefecture,576870,CHN_HN_Changsha.576870_TMYx.2011-2025.zip,Changsha,28.1095,112.788,province_capital_fallback
191,广东省,Guangdong,广州市,广州,地级市,440100,Guangzhou,广州市,Guangzhou,23.11666667,113.25,guangzhou,prefecture-guangzhou,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,direct
192,广东省,Guangdong,韶关市,韶关,地级市,440200,韶关,韶关市,,24.8108,113.5966,city-guangdong,prefecture-city-guangdong,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
193,广东省,Guangdong,深圳市,深圳,地级市,440300,Shenzhen,深圳市,Shenzhen,22.62,114.07,shenzhen,prefecture-shenzhen,594930,CHN_GD_Shenzhen.594930_TMYx.2011-2025.zip,Shenzhen,22.5417,114.0033,direct
194,广东省,Guangdong,珠海市,珠海,地级市,440400,珠海,珠海市,,22.2711,113.577,city-guangdong-2,prefecture-city-guangdong-2,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
195,广东省,Guangdong,汕头市,汕头,地级市,440500,汕头,汕头市,,23.354,116.6821,city-guangdong-3,prefecture-city-guangdong-3,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,province_capital_fallback
196,广东省,Guangdong,佛山市,佛山,地级市,440600,佛山,佛山市,,23.022,113.1207,city-guangdong-4,prefecture-city-guangdong-4,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
197,广东省,Guangdong,江门市,江门,地级市,440700,江门,江门市,,22.59777778,113.09083333,city-guangdong-5,prefecture-city-guangdong-5,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
198,广东省,Guangdong,湛江市,湛江,地级市,440800,湛江,湛江市,,21.2719,110.3604,city-guangdong-6,prefecture-city-guangdong-6,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,province_capital_fallback
199,广东省,Guangdong,茂名市,茂名,地级市,440900,Maoming,茂名市,Maoming,21.6627,110.9259,maoming,prefecture-maoming,596580,CHN_GD_Zhanjiang.596580_TMYx.2011-2025.zip,Zhanjiang,21.1548,110.3034,city_alias_fallback
200,广东省,Guangdong,肇庆市,肇庆,地级市,441200,肇庆,肇庆市,,23.047,112.465,city-guangdong-7,prefecture-city-guangdong-7,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
201,广东省,Guangdong,惠州市,惠州,地级市,441300,惠州,惠州市,,23.112,114.415,city-guangdong-8,prefecture-city-guangdong-8,594930,CHN_GD_Shenzhen.594930_TMYx.2011-2025.zip,Shenzhen,22.5417,114.0033,city_alias_fallback
202,广东省,Guangdong,梅州市,梅州,地级市,441400,梅州,梅州市,,24.289,116.122,city-guangdong-9,prefecture-city-guangdong-9,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
203,广东省,Guangdong,汕尾市,汕尾,地级市,441500,汕尾,汕尾市,,22.786,115.375,city-guangdong-10,prefecture-city-guangdong-10,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
204,广东省,Guangdong,河源市,河源,地级市,441600,Heyuan,河源市,Heyuan,23.7437,114.7007,heyuan,prefecture-heyuan,592930,CHN_GD_Heyuan.592930_TMYx.2011-2025.zip,Heyuan,23.7935,114.7309,direct
205,广东省,Guangdong,阳江市,阳江,地级市,441700,阳江,阳江市,,21.8584,111.9816,city-guangdong-11,prefecture-city-guangdong-11,596580,CHN_GD_Zhanjiang.596580_TMYx.2011-2025.zip,Zhanjiang,21.1548,110.3034,city_alias_fallback
206,广东省,Guangdong,清远市,清远,地级市,441800,清远,清远市,,23.682,113.056,city-guangdong-12,prefecture-city-guangdong-12,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
207,广东省,Guangdong,东莞市,东莞,地级市,441900,Dongguan,东莞市,Dongguan,23.021,113.7517,dongguan,prefecture-dongguan,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
208,广东省,Guangdong,中山市,中山,地级市,442000,中山,中山市,,22.51666667,113.38333333,city-guangdong-13,prefecture-city-guangdong-13,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
209,广东省,Guangdong,潮州市,潮州,地级市,445100,潮州,潮州市,,23.66666667,116.63333333,city-guangdong-14,prefecture-city-guangdong-14,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
210,广东省,Guangdong,揭阳市,揭阳,地级市,445200,揭阳,揭阳市,,23.5487,116.3723,city-guangdong-15,prefecture-city-guangdong-15,593160,CHN_GD_Shantou.593160_TMYx.2011-2025.zip,Shantou,23.3853,116.6792,city_alias_fallback
211,广东省,Guangdong,云浮市,云浮,地级市,445300,云浮,云浮市,,22.9155,112.0447,city-guangdong-16,prefecture-city-guangdong-16,592870,CHN_GD_Guangzhou.592870_TMYx.2011-2025.zip,Guangzhou,23.2099,113.4822,city_alias_fallback
212,广西壮族自治区,Guangxi,南宁市,南宁,地级市,450100,Nanning,南宁市,Nanning,22.8161,108.3664,nanning,prefecture-nanning,594310,CHN_GX_Nanning.594310_TMYx.2011-2025.zip,Nanning,22.784,108.5472,direct
213,广西壮族自治区,Guangxi,柳州市,柳州,地级市,450200,Liuzhou,柳州市,Liuzhou,24.3262,109.4284,liuzhou,prefecture-liuzhou,590460,CHN_GX_Liuzhou.590460_TMYx.2011-2025.zip,Liuzhou,24.3628,109.46,direct
